CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
оч╢щел,2015,10,121.40,24.75,2.75641,
оч╢щел,2015,11,121.40,24.75,0.493179,
оч╢щел,2015,12,121.40,24.75,2.52699,
оч╢щел,2016,1,121.40,24.75,8.20394,
оч╢щел,2016,2,121.40,24.75,2.46897,
оч╢щел,2016,3,121.40,24.75,10.2316,
оч╢щел,2016,4,121.40,24.75,6.03557,
оч╢щел,2016,5,121.40,24.75,5.86256,
оч╢щел,2016,6,121.40,24.75,10.7851,
оч╢щел,2016,7,121.40,24.75,7.03126,
оч╢щел,2016,8,121.40,24.75,4.74922,
оч╢щел,2016,9,121.40,24.75,29.1627,
оч╢щел,2016,10,121.40,24.75,4.80455,
оч╢щел,2016,11,121.40,24.75,3.47079,
оч╢щел,2016,12,121.40,24.75,0.21929,
оч╢щел,2017,1,121.40,24.75,0.493525,
оч╢щел,2017,2,121.40,24.75,2.53338,
оч╢щел,2017,3,121.40,24.75,2.95117,
оч╢щел,2017,4,121.40,24.75,8.32303,
оч╢щел,2017,5,121.40,24.75,7.2918,
оч╢щел,2017,6,121.40,24.75,21.5659,
оч╢щел,2017,7,121.40,24.75,7.65159,
оч╢щел,2017,8,121.40,24.75,0.711334,
оч╢щел,2017,9,121.40,24.75,2.99248,
оч╢щел,2017,10,121.40,24.75,8.98596,
оч╢щел,2017,11,121.40,24.75,3.61329,
оч╢щел,2017,12,121.40,24.75,1.71787,
оч╢щел,2018,1,121.40,24.75,3.46847,
оч╢щел,2018,2,121.40,24.75,3.45691,
оч╢щел,2018,3,121.40,24.75,1.42922,
оч╢щел,2018,4,121.40,24.75,0.966886,
оч╢щел,2018,5,121.40,24.75,1.30308,
оч╢щел,2018,6,121.40,24.75,12.7801,
оч╢щел,2018,7,121.40,24.75,7.01588,
оч╢щел,2018,8,121.40,24.75,8.67175,
оч╢щел,2018,9,121.40,24.75,9.93195,
оч╢щел,2018,10,121.40,24.75,3.10089,
оч╢щел,2018,11,121.40,24.75,0.577593,
оч╢щел,2018,12,121.40,24.75,0.285953,
оч╢щел,2019,1,121.40,24.75,0.741655,
оч╢щел,2019,2,121.40,24.75,0.896129,
оч╢щел,2019,3,121.40,24.75,6.23799,
оч╢щел,2019,4,121.40,24.75,3.54418,
оч╢щел,2019,5,121.40,24.75,9.47775,
оч╢щел,2019,6,121.40,24.75,9.31216,
оч╢щел,2019,7,121.40,24.75,6.84468,
оч╢щел,2019,8,121.40,24.75,11.7482,
оч╢щел,2019,9,121.40,24.75,5.64626,
оч╢щел,2019,10,121.40,24.75,0.932011,
оч╢щел,2019,11,121.40,24.75,0.014542,
оч╢щел,2019,12,121.40,24.75,2.31134,
оч╢щел,2020,1,121.40,24.75,0.588078,
оч╢щел,2020,2,121.40,24.75,0.283058,
оч╢щел,2020,3,121.40,24.75,2.05696,
оч╢щел,2020,4,121.40,24.75,2.57665,
оч╢щел,2020,5,121.40,24.75,10.7292,
оч╢щел,2020,6,121.40,24.75,1.19289,
оч╢щел,2020,7,121.40,24.75,5.35719,
оч╢щел,2020,8,121.40,24.75,4.52113,
оч╢щел,2020,9,121.40,24.75,3.30873,
оч╢щел,2020,10,121.40,24.75,0.814203,
оч╢щел,2020,11,121.40,24.75,0.111199,
оч╢щел,2020,12,121.40,24.75,1.48007,
оч╢щел,1960,1,121.40,24.80,2.26091,
оч╢щел,1960,2,121.40,24.80,0.69543,
оч╢щел,1960,3,121.40,24.80,3.74337,
оч╢щел,1960,4,121.40,24.80,5.05738,
оч╢щел,1960,5,121.40,24.80,8.58512,
оч╢щел,1960,6,121.40,24.80,9.32904,
оч╢щел,1960,7,121.40,24.80,13.0279,
оч╢щел,1960,8,121.40,24.80,29.3665,
оч╢щел,1960,9,121.40,24.80,5.27045,
оч╢щел,1960,10,121.40,24.80,1.75623,
оч╢щел,1960,11,121.40,24.80,1.50334,
оч╢щел,1960,12,121.40,24.80,1.22703,
оч╢щел,1961,1,121.40,24.80,0.859689,
оч╢щел,1961,2,121.40,24.80,4.25373,
оч╢щел,1961,3,121.40,24.80,5.56792,
оч╢щел,1961,4,121.40,24.80,3.24881,
оч╢щел,1961,5,121.40,24.80,9.68466,
оч╢щел,1961,6,121.40,24.80,1.82488,
оч╢щел,1961,7,121.40,24.80,5.70665,
оч╢щел,1961,8,121.40,24.80,2.98089,
оч╢щел,1961,9,121.40,24.80,22.5416,
оч╢щел,1961,10,121.40,24.80,1.2438,
оч╢щел,1961,11,121.40,24.80,2.42162,
оч╢щел,1961,12,121.40,24.80,2.11168,
оч╢щел,1962,1,121.40,24.80,2.81511,
оч╢щел,1962,2,121.40,24.80,2.15196,
оч╢щел,1962,3,121.40,24.80,6.74582,
оч╢щел,1962,4,121.40,24.80,2.94704,
оч╢щел,1962,5,121.40,24.80,2.811,
оч╢щел,1962,6,121.40,24.80,7.58079,
оч╢щел,1962,7,121.40,24.80,4.73721,
оч╢щел,1962,8,121.40,24.80,13.1546,
оч╢щел,1962,9,121.40,24.80,14.3358,
оч╢щел,1962,10,121.40,24.80,8.87303,
оч╢щел,1962,11,121.40,24.80,3.13401,
оч╢щел,1962,12,121.40,24.80,0.213531,
оч╢щел,1963,1,121.40,24.80,0.593161,
оч╢щел,1963,2,121.40,24.80,1.34126,
оч╢щел,1963,3,121.40,24.80,2.19921,
оч╢щел,1963,4,121.40,24.80,1.67285,
оч╢щел,1963,5,121.40,24.80,1.53493,
оч╢щел,1963,6,121.40,24.80,9.91638,
оч╢щел,1963,7,121.40,24.80,8.89734,
оч╢щел,1963,8,121.40,24.80,2.14967,
оч╢щел,1963,9,121.40,24.80,35.5655,
оч╢щел,1963,10,121.40,24.80,0.294221,
оч╢щел,1963,11,121.40,24.80,2.51894,
оч╢щел,1963,12,121.40,24.80,1.381,
оч╢щел,1964,1,121.40,24.80,6.33445,
оч╢щел,1964,2,121.40,24.80,2.66993,
оч╢щел,1964,3,121.40,24.80,1.03922,
оч╢щел,1964,4,121.40,24.80,0.00623185,
оч╢щел,1964,5,121.40,24.80,3.52155,
оч╢щел,1964,6,121.40,24.80,9.11616,
оч╢щел,1964,7,121.40,24.80,3.15011,
оч╢щел,1964,8,121.40,24.80,10.4762,
оч╢щел,1964,9,121.40,24.80,2.68923,
оч╢щел,1964,10,121.40,24.80,4.10167,
оч╢щел,1964,11,121.40,24.80,0.403232,
оч╢щел,1964,12,121.40,24.80,0.751167,
оч╢щел,1965,1,121.40,24.80,3.71388,
оч╢щел,1965,2,121.40,24.80,1.09462,
оч╢щел,1965,3,121.40,24.80,2.34934,
оч╢щел,1965,4,121.40,24.80,4.08543,
оч╢щел,1965,5,121.40,24.80,7.13725,
оч╢щел,1965,6,121.40,24.80,14.0971,
оч╢щел,1965,7,121.40,24.80,6.78358,
оч╢щел,1965,8,121.40,24.80,9.88252,
оч╢щел,1965,9,121.40,24.80,3.81102,
оч╢щел,1965,10,121.40,24.80,1.28588,
оч╢щел,1965,11,121.40,24.80,2.53088,
оч╢щел,1965,12,121.40,24.80,1.97301,
оч╢щел,1966,1,121.40,24.80,0.482155,
оч╢щел,1966,2,121.40,24.80,3.21334,
оч╢щел,1966,3,121.40,24.80,5.8585,
оч╢щел,1966,4,121.40,24.80,3.73358,
оч╢щел,1966,5,121.40,24.80,4.02069,
оч╢щел,1966,6,121.40,24.80,19.645,
оч╢щел,1966,7,121.40,24.80,1.62751,
оч╢щел,1966,8,121.40,24.80,5.74205,
оч╢щел,1966,9,121.40,24.80,20.7065,
оч╢щел,1966,10,121.40,24.80,0.862053,
оч╢щел,1966,11,121.40,24.80,0.37106,
оч╢щел,1966,12,121.40,24.80,1.1082,
оч╢щел,1967,1,121.40,24.80,2.85763,
оч╢щел,1967,2,121.40,24.80,4.58171,
оч╢щел,1967,3,121.40,24.80,1.78032,
оч╢щел,1967,4,121.40,24.80,3.38147,
оч╢щел,1967,5,121.40,24.80,7.41329,
оч╢щел,1967,6,121.40,24.80,7.5404,
оч╢щел,1967,7,121.40,24.80,4.16602,
оч╢щел,1967,8,121.40,24.80,7.33994,
оч╢щел,1967,9,121.40,24.80,3.90479,
оч╢щел,1967,10,121.40,24.80,10.7325,
оч╢щел,1967,11,121.40,24.80,5.42544,
оч╢щел,1967,12,121.40,24.80,2.8462,
оч╢щел,1968,1,121.40,24.80,0.559709,
оч╢щел,1968,2,121.40,24.80,12.1271,
оч╢щел,1968,3,121.40,24.80,5.82177,
оч╢щел,1968,4,121.40,24.80,2.41493,
оч╢щел,1968,5,121.40,24.80,8.35546,
оч╢щел,1968,6,121.40,24.80,13.3099,
оч╢щел,1968,7,121.40,24.80,12.672,
оч╢щел,1968,8,121.40,24.80,6.73477,
оч╢щел,1968,9,121.40,24.80,14.7979,
оч╢щел,1968,10,121.40,24.80,1.92448,
оч╢щел,1968,11,121.40,24.80,0.388299,
оч╢щел,1968,12,121.40,24.80,0.928392,
оч╢щел,1969,1,121.40,24.80,2.21559,
оч╢щел,1969,2,121.40,24.80,4.38912,
оч╢щел,1969,3,121.40,24.80,6.31135,
оч╢щел,1969,4,121.40,24.80,1.12705,
оч╢щел,1969,5,121.40,24.80,2.6466,
оч╢щел,1969,6,121.40,24.80,11.1492,
оч╢щел,1969,7,121.40,24.80,8.72991,
оч╢щел,1969,8,121.40,24.80,8.61353,
оч╢щел,1969,9,121.40,24.80,26.6576,
оч╢щел,1969,10,121.40,24.80,18.3496,
оч╢щел,1969,11,121.40,24.80,1.5456,
оч╢щел,1969,12,121.40,24.80,0.33508,
оч╢щел,1970,1,121.40,24.80,5.76965,
оч╢щел,1970,2,121.40,24.80,1.54534,
оч╢щел,1970,3,121.40,24.80,9.06018,
оч╢щел,1970,4,121.40,24.80,1.56327,
оч╢щел,1970,5,121.40,24.80,7.64375,
оч╢щел,1970,6,121.40,24.80,15.2648,
оч╢щел,1970,7,121.40,24.80,2.45447,
оч╢щел,1970,8,121.40,24.80,10.8803,
оч╢щел,1970,9,121.40,24.80,24.6547,
оч╢щел,1970,10,121.40,24.80,4.88544,
оч╢щел,1970,11,121.40,24.80,0.364357,
оч╢щел,1970,12,121.40,24.80,3.30065,
оч╢щел,1971,1,121.40,24.80,4.97203,
оч╢щел,1971,2,121.40,24.80,3.12565,
оч╢щел,1971,3,121.40,24.80,2.09222,
оч╢щел,1971,4,121.40,24.80,1.87283,
оч╢щел,1971,5,121.40,24.80,8.01979,
оч╢щел,1971,6,121.40,24.80,9.85257,
оч╢щел,1971,7,121.40,24.80,4.3399,
оч╢щел,1971,8,121.40,24.80,1.3641,
оч╢щел,1971,9,121.40,24.80,35.2399,
оч╢щел,1971,10,121.40,24.80,2.93064,
оч╢щел,1971,11,121.40,24.80,1.84898,
оч╢щел,1971,12,121.40,24.80,2.24057,
оч╢щел,1972,1,121.40,24.80,4.39043,
оч╢щел,1972,2,121.40,24.80,3.23489,
оч╢щел,1972,3,121.40,24.80,1.22091,
оч╢щел,1972,4,121.40,24.80,3.17549,
оч╢щел,1972,5,121.40,24.80,10.3968,
оч╢щел,1972,6,121.40,24.80,10.7415,
оч╢щел,1972,7,121.40,24.80,15.4189,
оч╢щел,1972,8,121.40,24.80,28.0006,
оч╢щел,1972,9,121.40,24.80,1.13193,
оч╢щел,1972,10,121.40,24.80,0.526059,
оч╢щел,1972,11,121.40,24.80,3.15387,
оч╢щел,1972,12,121.40,24.80,3.25799,
оч╢щел,1973,1,121.40,24.80,3.56622,
оч╢щел,1973,2,121.40,24.80,1.69357,
оч╢щел,1973,3,121.40,24.80,1.366,
оч╢щел,1973,4,121.40,24.80,10.0932,
оч╢щел,1973,5,121.40,24.80,6.52059,
оч╢щел,1973,6,121.40,24.80,6.19989,
оч╢щел,1973,7,121.40,24.80,5.3483,
оч╢щел,1973,8,121.40,24.80,6.32508,
оч╢щел,1973,9,121.40,24.80,4.09592,
оч╢щел,1973,10,121.40,24.80,7.34148,
оч╢щел,1973,11,121.40,24.80,2.1314,
оч╢щел,1973,12,121.40,24.80,0.974971,
оч╢щел,1974,1,121.40,24.80,0.897407,
оч╢щел,1974,2,121.40,24.80,4.34357,
оч╢щел,1974,3,121.40,24.80,3.52057,
оч╢щел,1974,4,121.40,24.80,9.69451,
оч╢щел,1974,5,121.40,24.80,9.9539,
оч╢щел,1974,6,121.40,24.80,17.7382,
оч╢щел,1974,7,121.40,24.80,5.36988,
оч╢щел,1974,8,121.40,24.80,2.90143,
оч╢щел,1974,9,121.40,24.80,7.40554,
оч╢щел,1974,10,121.40,24.80,16.4543,
оч╢щел,1974,11,121.40,24.80,2.40259,
оч╢щел,1974,12,121.40,24.80,3.15109,
оч╢щел,1975,1,121.40,24.80,3.72244,
оч╢щел,1975,2,121.40,24.80,3.13303,
оч╢щел,1975,3,121.40,24.80,7.06138,
оч╢щел,1975,4,121.40,24.80,4.44674,
оч╢щел,1975,5,121.40,24.80,11.4933,
оч╢щел,1975,6,121.40,24.80,15.3867,
оч╢щел,1975,7,121.40,24.80,5.7346,
оч╢щел,1975,8,121.40,24.80,19.3584,
оч╢щел,1975,9,121.40,24.80,12.6683,
оч╢щел,1975,10,121.40,24.80,7.69727,
оч╢щел,1975,11,121.40,24.80,1.52742,
оч╢щел,1975,12,121.40,24.80,4.71153,
оч╢щел,1976,1,121.40,24.80,1.35883,
оч╢щел,1976,2,121.40,24.80,2.52651,
оч╢щел,1976,3,121.40,24.80,3.03108,
оч╢щел,1976,4,121.40,24.80,3.30443,
оч╢щел,1976,5,121.40,24.80,10.6974,
оч╢щел,1976,6,121.40,24.80,5.91119,
оч╢щел,1976,7,121.40,24.80,6.49054,
оч╢щел,1976,8,121.40,24.80,13.0295,
оч╢щел,1976,9,121.40,24.80,7.2123,
оч╢щел,1976,10,121.40,24.80,1.54461,
оч╢щел,1976,11,121.40,24.80,1.4179,
оч╢щел,1976,12,121.40,24.80,0.490721,
оч╢щел,1977,1,121.40,24.80,4.85709,
оч╢щел,1977,2,121.40,24.80,3.36887,
оч╢щел,1977,3,121.40,24.80,0.970633,
оч╢щел,1977,4,121.40,24.80,0.469855,
оч╢щел,1977,5,121.40,24.80,7.6685,
оч╢щел,1977,6,121.40,24.80,12.9995,
оч╢щел,1977,7,121.40,24.80,12.2634,
оч╢щел,1977,8,121.40,24.80,10.6958,
оч╢щел,1977,9,121.40,24.80,12.2774,
оч╢щел,1977,10,121.40,24.80,2.24838,
оч╢щел,1977,11,121.40,24.80,2.89741,
оч╢щел,1977,12,121.40,24.80,3.4067,
оч╢щел,1978,1,121.40,24.80,4.26416,
оч╢щел,1978,2,121.40,24.80,2.97274,
оч╢щел,1978,3,121.40,24.80,13.5027,
оч╢щел,1978,4,121.40,24.80,5.16888,
оч╢щел,1978,5,121.40,24.80,10.2186,
оч╢щел,1978,6,121.40,24.80,4.93989,
оч╢щел,1978,7,121.40,24.80,1.42427,
оч╢щел,1978,8,121.40,24.80,5.25796,
оч╢щел,1978,9,121.40,24.80,9.37482,
оч╢щел,1978,10,121.40,24.80,10.7267,
оч╢щел,1978,11,121.40,24.80,1.42161,
оч╢щел,1978,12,121.40,24.80,3.61419,
оч╢щел,1979,1,121.40,24.80,1.57658,
оч╢щел,1979,2,121.40,24.80,1.86209,
оч╢щел,1979,3,121.40,24.80,5.03281,
оч╢щел,1979,4,121.40,24.80,3.37581,
оч╢щел,1979,5,121.40,24.80,8.60269,
оч╢щел,1979,6,121.40,24.80,13.4847,
оч╢щел,1979,7,121.40,24.80,2.96827,
оч╢щел,1979,8,121.40,24.80,25.3074,
оч╢щел,1979,9,121.40,24.80,3.95784,
оч╢щел,1979,10,121.40,24.80,8.96727,
оч╢щел,1979,11,121.40,24.80,4.41791,
оч╢щел,1979,12,121.40,24.80,1.35314,
оч╢щел,1980,1,121.40,24.80,3.97007,
оч╢щел,1980,2,121.40,24.80,6.49902,
оч╢щел,1980,3,121.40,24.80,2.69735,
оч╢щел,1980,4,121.40,24.80,6.27617,
оч╢щел,1980,5,121.40,24.80,4.25273,
оч╢щел,1980,6,121.40,24.80,7.03682,
оч╢щел,1980,7,121.40,24.80,1.35455,
оч╢щел,1980,8,121.40,24.80,8.14118,
оч╢щел,1980,9,121.40,24.80,7.28606,
оч╢щел,1980,10,121.40,24.80,2.85949,
оч╢щел,1980,11,121.40,24.80,3.92494,
оч╢щел,1980,12,121.40,24.80,0.40295,
оч╢щел,1981,1,121.40,24.80,0.0148498,
оч╢щел,1981,2,121.40,24.80,4.98054,
оч╢щел,1981,3,121.40,24.80,6.54611,
оч╢щел,1981,4,121.40,24.80,3.5384,
оч╢щел,1981,5,121.40,24.80,13.9497,
оч╢щел,1981,6,121.40,24.80,18.3819,
оч╢щел,1981,7,121.40,24.80,17.1302,
оч╢щел,1981,8,121.40,24.80,3.88874,
оч╢щел,1981,9,121.40,24.80,17.1556,
оч╢щел,1981,10,121.40,24.80,3.34871,
оч╢щел,1981,11,121.40,24.80,5.52417,
оч╢щел,1981,12,121.40,24.80,2.35108,
оч╢щел,1982,1,121.40,24.80,1.16949,
оч╢щел,1982,2,121.40,24.80,4.31925,
оч╢щел,1982,3,121.40,24.80,4.56925,
оч╢щел,1982,4,121.40,24.80,4.00681,
оч╢щел,1982,5,121.40,24.80,3.02145,
оч╢щел,1982,6,121.40,24.80,10.8836,
оч╢щел,1982,7,121.40,24.80,10.3837,
оч╢щел,1982,8,121.40,24.80,7.9473,
оч╢щел,1982,9,121.40,24.80,7.31145,
оч╢щел,1982,10,121.40,24.80,0.796396,
оч╢щел,1982,11,121.40,24.80,2.6453,
оч╢щел,1982,12,121.40,24.80,2.4705,
оч╢щел,1983,1,121.40,24.80,4.68941,
оч╢щел,1983,2,121.40,24.80,19.3327,
оч╢щел,1983,3,121.40,24.80,18.8531,
оч╢щел,1983,4,121.40,24.80,2.84141,
оч╢щел,1983,5,121.40,24.80,8.85167,
оч╢щел,1983,6,121.40,24.80,7.75459,
оч╢щел,1983,7,121.40,24.80,2.03447,
оч╢щел,1983,8,121.40,24.80,3.26566,
оч╢щел,1983,9,121.40,24.80,6.29551,
оч╢щел,1983,10,121.40,24.80,2.4071,
оч╢щел,1983,11,121.40,24.80,0.452524,
оч╢щел,1983,12,121.40,24.80,1.29631,
оч╢щел,1984,1,121.40,24.80,0.843553,
оч╢щел,1984,2,121.40,24.80,2.2517,
оч╢щел,1984,3,121.40,24.80,4.84579,
оч╢щел,1984,4,121.40,24.80,8.20621,
оч╢щел,1984,5,121.40,24.80,9.68004,
оч╢щел,1984,6,121.40,24.80,19.1543,
оч╢щел,1984,7,121.40,24.80,1.42578,
оч╢щел,1984,8,121.40,24.80,30.4179,
оч╢щел,1984,9,121.40,24.80,7.137,
оч╢щел,1984,10,121.40,24.80,4.59617,
оч╢щел,1984,11,121.40,24.80,3.09738,
оч╢щел,1984,12,121.40,24.80,0.306592,
оч╢щел,1985,1,121.40,24.80,1.71741,
оч╢щел,1985,2,121.40,24.80,20.0325,
оч╢щел,1985,3,121.40,24.80,3.44688,
оч╢щел,1985,4,121.40,24.80,5.60094,
оч╢щел,1985,5,121.40,24.80,3.51883,
оч╢щел,1985,6,121.40,24.80,8.62762,
оч╢щел,1985,7,121.40,24.80,8.29284,
оч╢щел,1985,8,121.40,24.80,20.5913,
оч╢щел,1985,9,121.40,24.80,18.289,
оч╢щел,1985,10,121.40,24.80,8.23109,
оч╢щел,1985,11,121.40,24.80,2.1568,
оч╢щел,1985,12,121.40,24.80,5.91028,
оч╢щел,1986,1,121.40,24.80,1.49992,
оч╢щел,1986,2,121.40,24.80,6.83936,
оч╢щел,1986,3,121.40,24.80,11.794,
оч╢щел,1986,4,121.40,24.80,3.04135,
оч╢щел,1986,5,121.40,24.80,10.6139,
оч╢щел,1986,6,121.40,24.80,15.9745,
оч╢щел,1986,7,121.40,24.80,3.34487,
оч╢щел,1986,8,121.40,24.80,21.5958,
оч╢щел,1986,9,121.40,24.80,14.0209,
оч╢щел,1986,10,121.40,24.80,0.383036,
оч╢щел,1986,11,121.40,24.80,3.44298,
оч╢щел,1986,12,121.40,24.80,0.945991,
оч╢щел,1987,1,121.40,24.80,1.15121,
оч╢щел,1987,2,121.40,24.80,2.08878,
оч╢щел,1987,3,121.40,24.80,8.2066,
оч╢щел,1987,4,121.40,24.80,3.80353,
оч╢щел,1987,5,121.40,24.80,7.82271,
оч╢щел,1987,6,121.40,24.80,8.05892,
оч╢щел,1987,7,121.40,24.80,12.8029,
оч╢щел,1987,8,121.40,24.80,2.57641,
оч╢щел,1987,9,121.40,24.80,17.4887,
оч╢щел,1987,10,121.40,24.80,13.8705,
оч╢щел,1987,11,121.40,24.80,1.71152,
оч╢щел,1987,12,121.40,24.80,1.75462,
оч╢щел,1988,1,121.40,24.80,2.75208,
оч╢щел,1988,2,121.40,24.80,1.76926,
оч╢щел,1988,3,121.40,24.80,7.70482,
оч╢щел,1988,4,121.40,24.80,8.44869,
оч╢щел,1988,5,121.40,24.80,4.81998,
оч╢щел,1988,6,121.40,24.80,6.91731,
оч╢щел,1988,7,121.40,24.80,1.88777,
оч╢щел,1988,8,121.40,24.80,6.3908,
оч╢щел,1988,9,121.40,24.80,13.5333,
оч╢щел,1988,10,121.40,24.80,8.5348,
оч╢щел,1988,11,121.40,24.80,2.1061,
оч╢щел,1988,12,121.40,24.80,1.06075,
оч╢щел,1989,1,121.40,24.80,1.44592,
оч╢щел,1989,2,121.40,24.80,0.542217,
оч╢щел,1989,3,121.40,24.80,2.81426,
оч╢щел,1989,4,121.40,24.80,7.22554,
оч╢щел,1989,5,121.40,24.80,11.584,
оч╢щел,1989,6,121.40,24.80,3.48484,
оч╢щел,1989,7,121.40,24.80,11.5721,
оч╢щел,1989,8,121.40,24.80,9.22091,
оч╢щел,1989,9,121.40,24.80,17.1789,
оч╢щел,1989,10,121.40,24.80,1.61074,
оч╢щел,1989,11,121.40,24.80,1.6175,
оч╢щел,1989,12,121.40,24.80,3.11002,
оч╢щел,1990,1,121.40,24.80,6.00762,
оч╢щел,1990,2,121.40,24.80,5.49486,
оч╢щел,1990,3,121.40,24.80,3.43673,
оч╢щел,1990,4,121.40,24.80,17.2671,
оч╢щел,1990,5,121.40,24.80,2.36537,
оч╢щел,1990,6,121.40,24.80,14.8134,
оч╢щел,1990,7,121.40,24.80,2.37212,
оч╢щел,1990,8,121.40,24.80,37.2063,
оч╢щел,1990,9,121.40,24.80,15.701,
оч╢щел,1990,10,121.40,24.80,1.39801,
оч╢щел,1990,11,121.40,24.80,3.15152,
оч╢щел,1990,12,121.40,24.80,0.159874,
оч╢щел,1991,1,121.40,24.80,2.99736,
оч╢щел,1991,2,121.40,24.80,3.06769,
оч╢щел,1991,3,121.40,24.80,2.47423,
оч╢щел,1991,4,121.40,24.80,4.37585,
оч╢щел,1991,5,121.40,24.80,3.66998,
оч╢щел,1991,6,121.40,24.80,17.7136,
оч╢щел,1991,7,121.40,24.80,5.05278,
оч╢щел,1991,8,121.40,24.80,10.9446,
оч╢щел,1991,9,121.40,24.80,17.2124,
оч╢щел,1991,10,121.40,24.80,4.18147,
оч╢щел,1991,11,121.40,24.80,1.63086,
оч╢щел,1991,12,121.40,24.80,2.0087,
оч╢щел,1992,1,121.40,24.80,1.97066,
оч╢щел,1992,2,121.40,24.80,13.2843,
оч╢щел,1992,3,121.40,24.80,6.04634,
оч╢щел,1992,4,121.40,24.80,8.30507,
оч╢щел,1992,5,121.40,24.80,8.26717,
оч╢щел,1992,6,121.40,24.80,5.54159,
оч╢щел,1992,7,121.40,24.80,1.50403,
оч╢щел,1992,8,121.40,24.80,20.3292,
оч╢щел,1992,9,121.40,24.80,12.7004,
оч╢щел,1992,10,121.40,24.80,3.05312,
оч╢щел,1992,11,121.40,24.80,1.30199,
оч╢щел,1992,12,121.40,24.80,1.53014,
оч╢щел,1993,1,121.40,24.80,3.86906,
оч╢щел,1993,2,121.40,24.80,0.903335,
оч╢щел,1993,3,121.40,24.80,6.54245,
оч╢щел,1993,4,121.40,24.80,8.43376,
оч╢щел,1993,5,121.40,24.80,7.33898,
оч╢щел,1993,6,121.40,24.80,10.0819,
оч╢щел,1993,7,121.40,24.80,5.61994,
оч╢щел,1993,8,121.40,24.80,2.49079,
оч╢щел,1993,9,121.40,24.80,2.16534,
оч╢щел,1993,10,121.40,24.80,1.16846,
оч╢щел,1993,11,121.40,24.80,1.42211,
оч╢щел,1993,12,121.40,24.80,0.61529,
оч╢щел,1994,1,121.40,24.80,1.99854,
оч╢щел,1994,2,121.40,24.80,7.82202,
оч╢щел,1994,3,121.40,24.80,4.1836,
оч╢щел,1994,4,121.40,24.80,2.80765,
оч╢щел,1994,5,121.40,24.80,5.84591,
оч╢щел,1994,6,121.40,24.80,7.22441,
оч╢щел,1994,7,121.40,24.80,7.75898,
оч╢щел,1994,8,121.40,24.80,28.7372,
оч╢щел,1994,9,121.40,24.80,8.51779,
оч╢щел,1994,10,121.40,24.80,17.2716,
оч╢щел,1994,11,121.40,24.80,0.00265858,
оч╢щел,1994,12,121.40,24.80,1.76737,
оч╢щел,1995,1,121.40,24.80,2.91147,
оч╢щел,1995,2,121.40,24.80,8.86011,
оч╢щел,1995,3,121.40,24.80,5.63499,
оч╢щел,1995,4,121.40,24.80,4.1369,
оч╢щел,1995,5,121.40,24.80,6.27215,
оч╢щел,1995,6,121.40,24.80,6.03913,
оч╢щел,1995,7,121.40,24.80,9.84919,
оч╢щел,1995,8,121.40,24.80,4.18803,
оч╢щел,1995,9,121.40,24.80,3.6025,
оч╢щел,1995,10,121.40,24.80,0.571619,
оч╢щел,1995,11,121.40,24.80,1.01961,
оч╢щел,1995,12,121.40,24.80,0.605418,
оч╢щел,1996,1,121.40,24.80,0.134378,
оч╢щел,1996,2,121.40,24.80,3.51854,
оч╢щел,1996,3,121.40,24.80,2.84965,
оч╢щел,1996,4,121.40,24.80,7.82182,
оч╢щел,1996,5,121.40,24.80,7.61955,
оч╢щел,1996,6,121.40,24.80,3.82917,
оч╢щел,1996,7,121.40,24.80,22.3886,
оч╢щел,1996,8,121.40,24.80,9.53914,
оч╢щел,1996,9,121.40,24.80,5.90052,
оч╢щел,1996,10,121.40,24.80,3.17437,
оч╢щел,1996,11,121.40,24.80,2.63946,
оч╢щел,1996,12,121.40,24.80,0.425233,
оч╢щел,1997,1,121.40,24.80,1.68831,
оч╢щел,1997,2,121.40,24.80,6.79535,
оч╢щел,1997,3,121.40,24.80,5.17062,
оч╢щел,1997,4,121.40,24.80,3.36411,
оч╢щел,1997,5,121.40,24.80,3.12782,
оч╢щел,1997,6,121.40,24.80,26.9236,
оч╢щел,1997,7,121.40,24.80,8.73641,
оч╢щел,1997,8,121.40,24.80,27.826,
оч╢щел,1997,9,121.40,24.80,7.21156,
оч╢щел,1997,10,121.40,24.80,0.956597,
оч╢щел,1997,11,121.40,24.80,0.966669,
оч╢щел,1997,12,121.40,24.80,1.16225,
оч╢щел,1998,1,121.40,24.80,5.08578,
оч╢щел,1998,2,121.40,24.80,12.4652,
оч╢щел,1998,3,121.40,24.80,6.86758,
оч╢щел,1998,4,121.40,24.80,6.10209,
оч╢щел,1998,5,121.40,24.80,14.1767,
оч╢щел,1998,6,121.40,24.80,8.37642,
оч╢щел,1998,7,121.40,24.80,1.25509,
оч╢щел,1998,8,121.40,24.80,6.89778,
оч╢щел,1998,9,121.40,24.80,13.8805,
оч╢щел,1998,10,121.40,24.80,35.5692,
оч╢щел,1998,11,121.40,24.80,1.46044,
оч╢щел,1998,12,121.40,24.80,3.36827,
оч╢щел,1999,1,121.40,24.80,1.96167,
оч╢щел,1999,2,121.40,24.80,0.371216,
оч╢щел,1999,3,121.40,24.80,4.3906,
оч╢щел,1999,4,121.40,24.80,1.76117,
оч╢щел,1999,5,121.40,24.80,8.2148,
оч╢щел,1999,6,121.40,24.80,15.5932,
